x,y
204603,109225
204603,181968
204603,181969
204603,181970
204603,181971
204603,181972
204603,204410
204603,204411
204603,204412
204603,204437
204603,204601
204603,204602
204603,204604
204603,204605
204603,204606
204603,204607
204603,204608
204603,204610
204603,204611
204603,229051
128041,72729
128041,75389
128041,84439
128041,99769
128041,106951
128041,124529
128041,127910
128041,127913
128041,127914
128041,127995
128041,128040
128041,128042
128041,128043
128041,128044
128041,128045
128041,128046
128041,128047
128041,128048
128041,128049
128041,128052
128041,128054
128041,128056
128041,128059
128041,128063
128041,128064
128041,136437
128041,136439
230809,35209
230809,54429
230809,58426
230809,86702
230809,199773
230809,202919
230809,230797
230809,230798
230809,230799
230809,230800
230809,230801
230809,230802
230809,230803
230809,230804
230809,230805
230809,230806
230809,230807
230809,230808
230809,230810
230809,230811
319068,155638
319068,310201
319068,318566
319068,318567
319068,318568
319068,318569
319068,318570
319068,318571
319068,319056
319068,319057
319068,319058
319068,319060
319068,319061
319068,319062
319068,319063
319068,319064
319068,319065
319068,319066
319068,319067
319068,319069
319068,319170
319068,319171
319068,329097
319068,329098
319068,329100
319068,349073
319068,349074
319068,349075
319068,349076
257376,16694
257376,72108
257376,76552
257376,79280
257376,82143
257376,99707
257376,184011
257376,204514
257376,204515
257376,204517
257376,204520
257376,204522
257376,204780
257376,211091
257376,257356
257376,257357
257376,257368
257376,257369
257376,257370
257376,257371
257376,257372
257376,257373
257376,257374
257376,257375
257376,257377
257376,266058
257376,268460
257376,271528
257376,277683
322256,46988
322256,109015
322256,122485
322256,202540
322256,229668
322256,235977
322256,236500
322256,295635
322256,322249
322256,322250
322256,322251
322256,322252
322256,322253
322256,322254
322256,322255
322256,322257
322256,322258
322256,322259
322256,327126
322256,327127
322256,327128
322256,327129
322256,327131
322256,350578
322256,355056
268460,16694
268460,72108
268460,76552
268460,79280
268460,82143
268460,99707
268460,184011
268460,204514
268460,204515
268460,204517
268460,204520
268460,204522
268460,204780
268460,211091
268460,257356
268460,257357
268460,257368
268460,257369
268460,257370
268460,257371
268460,257372
268460,257373
268460,257374
268460,257375
268460,257377
268460,266058
268460,271528
268460,277683
278703,33035
278703,57024
278703,98451
278703,108518
278703,147198
278703,149877
278703,155961
278703,332531
278703,360372
278703,360373
278703,360374
278703,360375
278703,360376
278703,360377
278703,368752
278703,368753
278703,368754
278703,368755
278703,368756
278703,368757
278703,368758
278703,373157
278703,373158
346566,97459
346566,135989
346566,181722
346566,225617
346566,256418
346566,292391
346566,318274
346566,318275
346566,318276
346566,318277
346566,318278
346566,318279
346566,318280
346566,318281
346566,318734
346566,323700
346566,323701
346566,323702
346566,323703
346566,324845
346566,337430
346566,346567
346566,346568
346566,364766
22973,10700
22973,22548
22973,25689
22973,26786
22973,29824
22973,46816
22973,56222
22973,56290
22973,70029
22973,86466
22973,86712
22973,86911
22973,95882
22973,124123
22973,124516
22973,158979
22973,163345
22973,163346
22973,163347
22973,168576
22973,169349
22973,174411
361532,88014
361532,108199
361532,149082
361532,186584
361532,264741
361532,267078
361532,268853
361532,285122
361532,287629
361532,287630
361532,287631
361532,287633
361532,287635
361532,287637
361532,311768
361532,361523
361532,361524
361532,361525
361532,361526
361532,361527
361532,361528
361532,361529
361532,361530
361532,361531
21055,4769
21055,6772
21055,16986
21055,18324
21055,26497
21055,34355
21055,79279
21055,97752
21055,167700
21055,184038
21055,187361
21055,211757
21055,227233
21055,278141
21055,298902
21055,315769
21055,321750
21055,323390
21055,333471
21055,333472
21055,333473
21055,360938
21055,362583
21055,404914
294937,4496
294937,30815
294937,31470
294937,40108
294937,48525
294937,55885
294937,63227
294937,65957
294937,66095
294937,67024
294937,68242
294937,70089
294937,72210
294937,76323
294937,89910
294937,114253
294937,115457
294937,115586
294937,116246
294937,116555
294937,121117
294937,121742
294937,124395
294937,124535
294937,131740
294937,141841
294937,149143
294937,162943
294937,165355
294937,174700
294937,178333
294937,185173
294937,185919
294937,192103
294937,193651
294937,199059
294937,223457
294937,225902
294937,229756
294937,234780
294937,238302
294937,252697
294937,257012
294937,257018
294937,257020
294937,257021
294937,257023
294937,257533
294937,261762
294937,270050
294937,270519
294937,272552
294937,274213
294937,284923
294937,286303
294937,286304
294937,286305
294937,286306
294937,286307
294937,286308
294937,286309
294937,286310
294937,286311
294937,286312
294937,286313
294937,286314
294937,286315
294937,286316
294937,286317
294937,286318
294937,286319
294937,286320
294937,286321
294937,286322
294937,286323
294937,286324
294937,286325
294937,286326
294937,286327
294937,286328
294937,286339
294937,286340
294937,286341
294937,286342
294937,286343
294937,286345
294937,286346
294937,286347
294937,286348
294937,286349
294937,286350
294937,286351
294937,286352
294937,286353
294937,286354
294937,286355
294937,286356
294937,286357
294937,286358
294937,286359
294937,286360
294937,286397
294937,286509
294937,286511
294937,294935
294937,294936
294937,306215
294937,307088
294937,307089
294937,307090
294937,308943
210451,6980
210451,8889
210451,11552
210451,22159
210451,34053
210451,35196
210451,48463
210451,53039
210451,56036
210451,64021
210451,64910
210451,94501
210451,128657
210451,132735
210451,174220
210451,207190
210451,210783
210451,210784
287674,12300
287674,25670
287674,32534
287674,37572
287674,38868
287674,42671
287674,43377
287674,45479
287674,69054
287674,82316
287674,84657
287674,92582
287674,109825
287674,114575
287674,114816
287674,117657
287674,119707
287674,137772
287674,142571
287674,148255
287674,179483
287674,181479
287674,193978
287674,199804
287674,205395
287674,219725
287674,238123
287674,243335
287674,252413
287674,256664
287674,256807
287674,269413
287674,273592
287674,274748
287674,275945
287674,279245
287674,283362
287674,283981
287674,287845
287674,298337
287674,305407
287674,305408
287674,308275
287674,319357
287674,319822
287674,319823
287674,319824
287674,319825
287674,319826
287674,319827
287674,319828
287674,319829
287674,319830
287674,319831
287674,319832
287674,319833
287674,319834
287674,319835
287674,319836
287674,320839
287674,320840
287674,320841
287674,320842
287674,320843
287674,321670
287674,324478
287674,325271
287674,333294
287674,334605
287674,334607
287674,335560
287674,335561
287674,346257
287674,353858
287674,360069
287674,360070
287674,360071
287674,361633
287674,361634
287674,361635
287674,361636
287674,361637
287674,361638
287674,361639
287674,361640
287674,361641
287674,361642
287674,361643
287674,361644
287674,361645
287674,361646
287674,361647
287674,361648
287674,361649
287674,361650
287674,361651
287674,361652
287674,361653
287674,361654
287674,361655
287674,361656
287674,361657
287674,361658
287674,361659
287674,361660
287674,361661
287674,361662
287674,361663
287674,361664
287674,361665
287674,361666
287674,369091
287674,369092
54931,20956
54931,21839
54931,26574
54931,89043
54931,89375
54931,93747
54931,98817
54931,100741
54931,125237
54931,134155
54931,149006
54931,149007
54931,150063
54931,150706
54931,157351
54931,165022
54931,165992
54931,167629
54931,177688
54931,185667
54931,185668
54931,185669
54931,185670
54931,185671
54931,185672
54931,186210
54931,187192
54931,188862
54931,195117
54931,198907
354258,20080
354258,26850
354258,26882
354258,28810
354258,35812
354258,47938
354258,49362
354258,59050
354258,65107
354258,65311
354258,86190
354258,92252
354258,105792
354258,262344
354258,275154
354258,281624
354258,327894
354258,327896
354258,328355
354258,328356
325591,94832
325591,145921
325591,171557
325591,171558
325591,199304
325591,222094
325591,225557
325591,230861
325591,237726
325591,257309
325591,263408
325591,272397
325591,272398
325591,309177
325591,309178
325591,309179
325591,315218
325591,321633
325591,325593
325591,338125
325591,362641
325591,362642
325591,362643
325591,370799
325591,370800
325591,370801
325591,375088
325591,399157
116555,4496
116555,30815
116555,31470
116555,40108
116555,48525
116555,55885
116555,63227
116555,65957
116555,66095
116555,67024
116555,68242
116555,70089
116555,72210
116555,76323
116555,89910
116555,114253
116555,115457
116555,115586
116555,116246
116555,121117
116555,121742
116555,124395
116555,124535
116555,131740
116555,141841
116555,149143
116555,162943
116555,165355
116555,174700
116555,178333
116555,185173
116555,185919
116555,192103
116555,193651
116555,199059
116555,223457
116555,225902
116555,229756
116555,234780
116555,238302
116555,252697
116555,257012
116555,257018
116555,257020
116555,257021
116555,257023
116555,257533
116555,261762
116555,270050
116555,270519
116555,272552
116555,274213
116555,284923
116555,286303
116555,286304
116555,286305
116555,286306
116555,286307
116555,286308
116555,286309
116555,286310
116555,286311
116555,286312
116555,286313
116555,286314
116555,286315
116555,286316
116555,286317
116555,286318
116555,286319
116555,286320
116555,286321
116555,286322
116555,286323
116555,286324
116555,286325
116555,286326
116555,286327
116555,286328
116555,286339
116555,286340
116555,286341
116555,286342
116555,286343
116555,286345
116555,286346
116555,286347
116555,286348
116555,286349
116555,286350
116555,286351
116555,286352
116555,286353
116555,286354
116555,286355
116555,286356
116555,286357
116555,286358
116555,286359
116555,286360
116555,286397
116555,286509
116555,286510
116555,286511
116555,294935
116555,294936
116555,306215
116555,307088
116555,307089
116555,307090
116555,308943
111455,6925
111455,31014
111455,41500
111455,58731
111455,61886
111455,89380
111455,99462
111455,100585
111455,100586
111455,100587
111455,100588
111455,111451
111455,111452
111455,111453
111455,111454
111455,111456
111455,111457
111455,111458
111455,111459
111455,115175
111455,115176
111455,115177
111455,115178
111455,121241
111455,121242
111455,121243
111455,121244
128063,42931
128063,63961
128063,72729
128063,75389
128063,84439
128063,94597
128063,99769
128063,105221
128063,106951
128063,122009
128063,124529
128063,127669
128063,127670
128063,127910
128063,127913
128063,127914
128063,127995
128063,128040
128063,128042
128063,128043
128063,128044
128063,128045
128063,128046
128063,128047
128063,128048
128063,128049
128063,128050
128063,128051
128063,128052
128063,128053
128063,128054
128063,128055
128063,128056
128063,128057
128063,128058
128063,128059
128063,128060
128063,128061
128063,128062
128063,128064
128063,128065
128063,128066
128063,130536
128063,130537
128063,130538
128063,130539
128063,130540
128063,130541
128063,136437
128063,136439
128063,136440
367610,74562
367610,87226
367610,194788
367610,253142
367610,293289
367610,312545
367610,312738
367610,367609
367610,367611
367610,367612
367610,367613
367610,367614
367610,367615
367610,367616
367610,381677
367610,381678
367610,381679
367610,381680
367610,390189
367610,400663
367616,74562
367616,87226
367616,194788
367616,253142
367616,293289
367616,312545
367616,312738
367616,367609
367616,367611
367616,367612
367616,367613
367616,367614
367616,367615
367616,381677
367616,381678
367616,381679
367616,381680
367616,390189
367616,400663
293476,25908
293476,50788
293476,54219
293476,97516
293476,111933
293476,148458
293476,150348
293476,153340
293476,168702
293476,168705
293476,220414
293476,231143
293476,258411
293476,264515
293476,275758
293476,286914
293476,287692
293476,287693
293476,293474
293476,293475
293476,328283
293476,328284
293476,328285
174700,4496
174700,7236
174700,13076
174700,26497
174700,30815
174700,31470
174700,35376
174700,39420
174700,40108
174700,45686
174700,48525
174700,55885
174700,61506
174700,63227
174700,65957
174700,66095
174700,67024
174700,68242
174700,70089
174700,72210
174700,76323
174700,89460
174700,89910
174700,114253
174700,115457
174700,115586
174700,116246
174700,121117
174700,121742
174700,124395
174700,124411
174700,124535
174700,131740
174700,141841
174700,142076
174700,149143
174700,162943
174700,165355
174700,178333
174700,185173
174700,185919
174700,192103
174700,193651
174700,199059
174700,223457
174700,225902
174700,229756
174700,229989
174700,230620
174700,230621
174700,234780
174700,238302
174700,238793
174700,241405
174700,252697
174700,255210
174700,257012
174700,257013
174700,257014
174700,257015
174700,257016
174700,257017
174700,257018
174700,257019
174700,257020
174700,257021
174700,257022
174700,257023
174700,257024
174700,257025
174700,257533
174700,261762
174700,270049
174700,270050
174700,270051
174700,270519
174700,272551
174700,272552
174700,273591
174700,274213
174700,282970
174700,284923
174700,286303
174700,286304
174700,286305
174700,286306
174700,286307
174700,286308
174700,286309
174700,286310
174700,286311
174700,286312
174700,286313
174700,286314
174700,286315
174700,286316
174700,286317
174700,286318
174700,286319
174700,286320
174700,286321
174700,286322
174700,286323
174700,286324
174700,286325
174700,286326
174700,286327
174700,286328
174700,286339
174700,286340
174700,286341
174700,286342
174700,286343
174700,286345
174700,286346
174700,286347
174700,286348
174700,286349
174700,286350
174700,286351
174700,286352
174700,286353
174700,286354
174700,286355
174700,286356
174700,286357
174700,286358
174700,286359
174700,286360
174700,286397
174700,286509
